#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_007678585.1_VEEV01000002.1_267627_269001_revcomp    -            457 SH3_5                PF08460.13    68   1.6e-19   72.3   0.0   1   1   2.7e-22   3.9e-19   71.1   0.0     2    68   376   439   375   439 0.94 -
GCA_007676625.1_VEKD01000002.1_405259_406675_comp       -            471 SH3_5                PF08460.13    68   1.8e-19   72.2   0.5   1   1   2.8e-22   4.1e-19   71.0   0.0     2    68   390   453   389   453 0.94 -
GCA_003578835.1_QXUH01000035.1_21202_22732_revcomp      -            509 SH3_5                PF08460.13    68   3.2e-19   71.4   0.3   1   1   1.1e-21   1.7e-18   69.1   0.1     1    68   421   488   421   488 0.94 -
GCA_006680085.1_VFBN01000080.1_481183_481612_comp       -            142 SH3_5                PF08460.13    68     4e-19   71.1   0.2   1   1   4.3e-22   6.4e-19   70.4   0.2     3    68    58   121    56   121 0.95 -
GCA_015634165.1_AAXKZS010000024.1_31262_32723_comp      -            486 SH3_5                PF08460.13    68   4.2e-19   71.0   1.1   1   1   1.4e-21     2e-18   68.8   1.1     1    68   401   468   401   468 0.98 -
GCA_001068645.1_JWDI01000116.1_40374_41865_comp         -            496 SH3_5                PF08460.13    68   4.7e-19   70.8   0.5   1   1   7.9e-22   1.2e-18   69.6   0.5     2    68   414   478   413   478 0.96 -
GCA_003041795.1_PZGI01000008.1_512_1445_revcomp         -            310 SH3_5                PF08460.13    68   5.1e-19   70.7   0.8   1   1   1.1e-21   1.6e-18   69.1   0.8     1    68   227   292   227   292 0.97 -
GCA_015638825.1_AAXLCX010000023.1_4053_4929_revcomp     -            291 SH3_5                PF08460.13    68   6.1e-19   70.5   2.2   1   1   8.7e-22   1.3e-18   69.4   0.3     2    68   209   273   208   273 0.96 -
GCA_002994385.1_MRZH01000011.1_30226_31309_revcomp      -            360 SH3_5                PF08460.13    68   6.7e-19   70.3   0.8   1   1   1.4e-21   2.1e-18   68.8   0.8     1    68   277   342   277   342 0.97 -
GCA_003076375.1_CP016157.1_923086_924169_comp           -            360 SH3_5                PF08460.13    68   6.7e-19   70.3   0.8   1   1   1.4e-21   2.1e-18   68.8   0.8     1    68   277   342   277   342 0.97 -
GCA_001838525.1_KV837425.1_68690_69923_revcomp          -            410 SH3_5                PF08460.13    68     8e-19   70.1   0.8   1   1   1.7e-21   2.5e-18   68.5   0.8     1    68   327   392   327   392 0.97 -
GCA_007665525.1_VDNJ01000012.1_37864_39340_comp         -            491 SH3_5                PF08460.13    68   1.1e-18   69.7   1.0   1   1   7.1e-22   1.1e-18   69.7   1.0     1    68   404   469   404   469 0.94 -
GCA_001940385.1_LAWU01000010.1_37241_38702_revcomp      -            486 SH3_5                PF08460.13    68   1.6e-18   69.1   3.0   1   1   1.5e-21   2.2e-18   68.7   1.0     1    68   401   468   401   468 0.98 -
GCA_004166665.1_QHIV01000004.1_262566_264027_revcomp    -            486 SH3_5                PF08460.13    68     2e-18   68.8   1.1   1   1   1.4e-21     2e-18   68.8   1.1     1    68   401   468   401   468 0.98 -
GCA_015590585.1_DACMJE010000024.1_23394_24855_revcomp   -            486 SH3_5                PF08460.13    68     2e-18   68.8   1.1   1   1   1.4e-21     2e-18   68.8   1.1     1    68   401   468   401   468 0.98 -
GCA_006680085.1_VFBN01000080.1_281722_283102_comp       -            459 SH3_5                PF08460.13    68   5.1e-18   67.5   1.0   1   1   3.5e-21   5.1e-18   67.5   1.0     4    68   377   441   375   441 0.98 -
GCA_900187005.1_LT906464.1_528366_529215_comp           -            282 SH3_5                PF08460.13    68   5.9e-18   67.3   0.7   1   1   7.4e-21   1.1e-17   66.5   0.1     6    68   203   264   199   264 0.96 -
GCA_003387875.1_QKYG01000196.1_865_2254_revcomp         -            462 SH3_5                PF08460.13    68   7.1e-18   67.1   0.9   1   1   1.4e-20   2.1e-17   65.5   0.9     4    68   381   445   379   445 0.98 -
GCA_015634165.1_AAXKZS010000004.1_25685_27146_comp      -            486 SH3_5                PF08460.13    68   9.7e-18   66.6   3.7   1   1   1.2e-20   1.8e-17   65.8   0.7     1    68   401   468   401   468 0.98 -
GCA_003578835.1_QXUH01000115.1_1738_3202_revcomp        -            487 SH3_5                PF08460.13    68     1e-17   66.5   0.1   1   1   3.5e-20   5.2e-17   64.3   0.1     1    68   399   466   399   466 0.92 -
GCA_014635045.1_BMCF01000004.1_90224_91670_revcomp      -            481 SH3_5                PF08460.13    68   1.5e-17   66.0   0.8   1   1   2.4e-20   3.6e-17   64.8   0.0     1    68   395   460   395   460 0.95 -
GCA_003578835.1_QXUH01000218.1_36_1113_comp             -            358 SH3_5                PF08460.13    68     4e-17   64.7   0.1   1   1   6.2e-20   9.2e-17   63.5   0.1     1    68   270   337   270   337 0.92 -
GCA_007676625.1_VEKD01000007.1_29331_30099_revcomp      -            255 SH3_5                PF08460.13    68     6e-17   64.1   0.6   1   1   9.5e-20   1.4e-16   62.9   0.2     2    68   174   237   173   237 0.94 -
GCA_002208805.2_CP022096.2_934366_935707_comp           -            446 SH3_5                PF08460.13    68   1.6e-16   62.7   0.6   1   1   2.4e-19   3.5e-16   61.6   0.2     2    68   365   428   364   428 0.94 -
GCA_015609545.1_AAXJUB010000031.1_2057_3395_comp        -            445 SH3_5                PF08460.13    68     3e-16   61.8  15.7   1   2   2.6e-09   3.9e-06   29.4   4.3     2    67   245   308   244   309 0.93 -
GCA_015609545.1_AAXJUB010000031.1_2057_3395_comp        -            445 SH3_5                PF08460.13    68     3e-16   61.8  15.7   2   2   7.3e-12   1.1e-08   37.6   3.6     5    68   364   425   361   425 0.96 -
GCA_015583895.1_DACLYT010000008.1_38679_40149_revcomp   -            489 SH3_5                PF08460.13    68   1.1e-15   60.1   1.3   1   1   4.4e-18   6.5e-15   57.6   0.1     3    68   403   468   401   468 0.93 -
GCA_003041795.1_PZGI01000054.1_44_881_revcomp           -            278 SH3_5                PF08460.13    68     2e-13   52.8   0.0   1   1   3.7e-16   5.5e-13   51.4   0.0     3    68   192   257   190   257 0.92 -
GCA_002994385.1_MRZH01000002.1_89592_91065_comp         -            490 SH3_5                PF08460.13    68   5.5e-13   51.4   1.5   1   1     1e-15   1.5e-12   50.0   0.0     3    68   404   469   402   469 0.92 -
GCA_003041795.1_PZGI01000090.1_44_881_revcomp           -            278 SH3_5                PF08460.13    68   2.1e-12   49.5   0.0   1   1   4.6e-15   6.9e-12   47.9   0.0     3    68   192   257   190   257 0.92 -
GCA_000276045.1_AKHH01000027.1_81282_82746_revcomp      -            487 SH3_5                PF08460.13    68   3.7e-08   35.9   3.6   1   1   6.8e-11     1e-07   34.5   3.6     2    67   403   467   402   468 0.90 -
GCA_015610325.1_DACNAH010000083.1_1218_1686_revcomp     -            155 SH3_5                PF08460.13    68     5e-08   35.5   5.1   1   1   3.6e-10   5.3e-07   32.2   2.4    25    67    93   135    71   136 0.84 -
GCA_015575795.1_DACLLK010000006.1_89380_89848_revcomp   -            155 SH3_5                PF08460.13    68     5e-08   35.5   5.1   1   1   3.6e-10   5.3e-07   32.2   2.4    25    67    93   135    71   136 0.84 -
GCA_001047795.1_CVRA01000002.1_240113_241568_revcomp    -            484 SH3_5                PF08460.13    68   5.6e-08   35.3   3.4   1   1   1.1e-10   1.6e-07   33.9   3.4     2    67   400   464   399   465 0.91 -
GCA_903805035.1_CAIHRG010000004.1_63533_64988_revcomp   -            484 SH3_5                PF08460.13    68   6.6e-08   35.1   3.4   1   1   1.1e-10   1.6e-07   33.9   3.4     2    67   400   464   399   465 0.91 -
GCA_000530215.1_CAVH010000066.1_29012_30467_comp        -            484 SH3_5                PF08460.13    68   6.7e-08   35.1   3.4   1   1   1.1e-10   1.6e-07   33.9   3.4     2    67   400   464   399   465 0.91 -
GCA_002121895.1_NDNZ01000026.1_42904_44359_revcomp      -            484 SH3_5                PF08460.13    68   6.8e-08   35.1   3.4   1   1   1.1e-10   1.6e-07   33.9   3.4     2    67   400   464   399   465 0.91 -
GCA_009660805.1_WJTZ01000004.1_130990_132445_revcomp    -            484 SH3_5                PF08460.13    68   7.3e-08   35.0   3.4   1   1   1.1e-10   1.6e-07   33.9   3.4     2    67   400   464   399   465 0.91 -
GCA_903805035.1_CAIHRG010000013.1_93_1311_revcomp       -            405 SH3_5                PF08460.13    68   1.3e-07   34.2   2.4   1   1     2e-10     3e-07   33.0   2.4     2    67   321   385   320   386 0.90 -
GCA_900125005.1_FQEJ01000010.1_105_1323_comp            -            405 SH3_5                PF08460.13    68   1.4e-07   34.1   2.8   1   1   2.3e-10   3.4e-07   32.9   2.8     2    67   321   385   320   386 0.90 -
GCA_000541615.1_KI977556.1_46634_48089_revcomp          -            484 SH3_5                PF08460.13    68   1.6e-07   33.9   3.3   1   1   2.5e-10   3.7e-07   32.7   3.3     2    67   400   464   399   465 0.90 -
GCA_000557105.1_KK014908.1_28352_29807_comp             -            484 SH3_5                PF08460.13    68   1.6e-07   33.8   2.4   1   1   2.6e-10   3.8e-07   32.7   2.4     2    67   400   464   399   465 0.90 -
GCA_900097755.1_FMOF01000002.1_209605_211060_comp       -            484 SH3_5                PF08460.13    68   1.6e-07   33.8   2.4   1   1   2.6e-10   3.8e-07   32.7   2.4     2    67   400   464   399   465 0.90 -
GCA_011292525.1_JAANUA010000001.1_67754_69209_revcomp   -            484 SH3_5                PF08460.13    68   1.8e-07   33.7   2.5   1   1   3.4e-10   5.1e-07   32.3   2.5     2    67   400   464   399   465 0.89 -
GCA_000538235.1_KI973789.1_26115_26580_revcomp          -            154 SH3_5                PF08460.13    68   2.6e-07   33.2   4.4   1   1   2.2e-10   3.2e-07   32.9   3.0     3    67    71   134    69   135 0.84 -
GCA_000538235.1_KI973776.1_39249_40704_revcomp          -            484 SH3_5                PF08460.13    68     1e-06   31.3   3.6   1   1   1.6e-09   2.4e-06   30.1   3.6     3    67   401   464   399   465 0.83 -
GCA_900125005.1_FQEJ01000022.1_105_1323_comp            -            405 SH3_5                PF08460.13    68   1.1e-06   31.3   3.2   1   1   1.5e-09   2.2e-06   30.2   3.2     3    67   322   385   320   386 0.83 -
GCA_000313005.1_AMRE01000034.1_28079_29534_revcomp      -            484 SH3_5                PF08460.13    68   1.1e-06   31.2   3.6   1   1   1.6e-09   2.4e-06   30.1   3.6     3    67   401   464   399   465 0.83 -
GCA_015605545.1_DACMTP010000012.1_29708_31163_comp      -            484 SH3_5                PF08460.13    68   1.1e-06   31.2   3.6   1   1   1.6e-09   2.4e-06   30.1   3.6     3    67   401   464   399   465 0.83 -
GCA_015619425.1_DACNQI010000001.1_366764_368219_comp    -            484 SH3_5                PF08460.13    68   1.2e-06   31.1   3.2   1   1   1.9e-09   2.9e-06   29.9   3.2     3    67   401   464   399   465 0.83 -
GCA_014835825.1_VUIC01000027.1_370153_371608_comp       -            484 SH3_5                PF08460.13    68   1.3e-06   31.0   3.2   1   1   1.9e-09   2.9e-06   29.9   3.2     3    67   401   464   399   465 0.83 -
GCA_003387875.1_QKYG01000196.1_2467_3403_revcomp        -            311 SH3_5                PF08460.13    68   1.4e-06   30.8   0.9   1   1   3.2e-09   4.7e-06   29.2   0.9     6    67   132   193   127   194 0.86 -
GCA_014266335.1_JACMVW010000018.1_42824_44228_comp      -            467 SH3_5                PF08460.13    68   0.00036   23.1   0.9   1   1   6.8e-07     0.001   21.7   0.9     8    57   381   430   374   434 0.71 -
GCA_000570655.1_KK040407.1_326_1748_revcomp             -            473 SH3_5                PF08460.13    68    0.0014   21.2   1.4   1   1   2.4e-06    0.0035   20.0   1.4     6    57   382   436   378   442 0.82 -
GCA_003813255.1_RHFT01000003.1_26482_27904_comp         -            473 SH3_5                PF08460.13    68    0.0024   20.5   1.4   1   1   3.9e-06    0.0058   19.3   1.4     6    57   382   436   378   442 0.79 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      domains.hmm
# Target file:     output_nonredundant.faa
# Option settings: hmmsearch -o /dev/null --domtblout hmmer_results.out -E 0.01 --domE 0.01 --incE 0.001 --incdomE 0.001 domains.hmm output_nonredundant.faa 
# Current dir:     /scratch/home-users/idzik/work/08/e5a91bc6e79f167e8ea7f8934ce7dc
# Date:            Thu Nov  9 21:30:25 2023
# [ok]
